188
CS_ID	CS_NPTS	CS_LOB	CS_LBT	CS_ROB	CS_RBT	CS_SVTYPE	CS_TYPE	CS_ORIGIN	CS_STATION
83	8	1	1	8	8	WZ	MC	USERSPEC	
84	8	1	1	8	8	WZ	MC	USERSPEC	
85	8	1	1	8	8	WZ	MC	USERSPEC	
86	8	1	1	8	8	WZ	MC	USERSPEC	
87	8	1	1	8	8	WZ	MC	USERSPEC	
88	8	1	1	8	8	WZ	MC	USERSPEC	
89	8	1	1	8	8	WZ	MC	USERSPEC	
90	8	1	1	8	8	WZ	MC	USERSPEC	
91	8	1	1	8	8	WZ	MC	USERSPEC	
92	8	1	1	8	8	WZ	MC	USERSPEC	
93	8	1	1	8	8	WZ	MC	USERSPEC	
94	8	1	1	8	8	WZ	MC	USERSPEC	
95	8	1	1	8	8	WZ	MC	USERSPEC	
96	8	1	1	8	8	WZ	MC	USERSPEC	
97	8	1	1	8	8	WZ	MC	USERSPEC	
98	8	1	1	8	8	WZ	MC	USERSPEC	
99	8	1	1	8	8	WZ	MC	USERSPEC	
100	8	1	1	8	8	WZ	MC	USERSPEC	
101	8	1	1	8	8	WZ	MC	USERSPEC	
102	8	1	1	8	8	WZ	MC	USERSPEC	
103	8	1	1	8	8	WZ	MC	USERSPEC	
104	8	1	1	8	8	WZ	MC	USERSPEC	
105	8	1	1	8	8	WZ	MC	USERSPEC	
106	8	1	1	8	8	WZ	MC	USERSPEC	
107	8	1	1	8	8	WZ	MC	USERSPEC	
108	8	1	1	8	8	WZ	MC	USERSPEC	
109	8	1	1	8	8	WZ	MC	USERSPEC	
110	8	1	1	8	8	WZ	MC	USERSPEC	
111	8	1	1	8	8	WZ	MC	USERSPEC	
112	8	1	1	8	8	WZ	MC	USERSPEC	
113	8	1	1	8	8	WZ	MC	USERSPEC	
114	8	1	1	8	8	WZ	MC	USERSPEC	
115	8	1	1	8	8	WZ	MC	USERSPEC	
116	8	1	1	8	8	WZ	MC	USERSPEC	
117	8	1	1	8	8	WZ	MC	USERSPEC	
118	8	1	1	8	8	WZ	MC	USERSPEC	
119	8	1	1	8	8	WZ	MC	USERSPEC	
120	8	1	1	8	8	WZ	MC	USERSPEC	
121	8	1	1	8	8	WZ	MC	USERSPEC	
122	8	1	1	8	8	WZ	MC	USERSPEC	
123	8	1	1	8	8	WZ	MC	USERSPEC	
124	8	1	1	8	8	WZ	MC	USERSPEC	
125	8	1	1	8	8	WZ	MC	USERSPEC	
126	8	1	1	8	8	WZ	MC	USERSPEC	
127	8	1	1	8	8	WZ	MC	USERSPEC	
128	8	1	1	8	8	WZ	MC	USERSPEC	
129	8	1	1	8	8	WZ	MC	USERSPEC	
130	8	1	1	8	8	WZ	MC	USERSPEC	
131	8	1	1	8	8	WZ	MC	USERSPEC	
132	8	1	1	8	8	WZ	MC	USERSPEC	
133	8	1	1	8	8	WZ	MC	USERSPEC	
134	8	1	1	8	8	WZ	MC	USERSPEC	
135	8	1	1	8	8	WZ	MC	USERSPEC	
136	8	1	1	8	8	WZ	MC	USERSPEC	
137	8	1	1	8	8	WZ	MC	USERSPEC	
138	8	1	1	8	8	WZ	MC	USERSPEC	
139	8	1	1	8	8	WZ	MC	USERSPEC	
140	8	1	1	8	8	WZ	MC	USERSPEC	
141	8	1	1	8	8	WZ	MC	USERSPEC	
142	8	1	1	8	8	WZ	MC	USERSPEC	
143	8	1	1	8	8	WZ	MC	USERSPEC	
144	8	1	1	8	8	WZ	MC	USERSPEC	
145	8	1	1	8	8	WZ	MC	USERSPEC	
146	8	1	1	8	8	WZ	MC	USERSPEC	
147	8	1	1	8	8	WZ	MC	USERSPEC	
148	8	1	1	8	8	WZ	MC	USERSPEC	
149	8	1	1	8	8	WZ	MC	USERSPEC	
150	8	1	1	8	8	WZ	MC	USERSPEC	
151	8	1	1	8	8	WZ	MC	USERSPEC	
152	8	1	1	8	8	WZ	MC	USERSPEC	
153	8	1	1	8	8	WZ	MC	USERSPEC	
154	8	1	1	8	8	WZ	MC	USERSPEC	
155	8	1	1	8	8	WZ	MC	USERSPEC	
156	8	1	1	8	8	WZ	MC	USERSPEC	
157	8	1	1	8	8	WZ	MC	USERSPEC	
158	8	1	1	8	8	WZ	MC	USERSPEC	
159	8	1	1	8	8	WZ	MC	USERSPEC	
160	8	1	1	8	8	WZ	MC	USERSPEC	
161	8	1	1	8	8	WZ	MC	USERSPEC	
162	8	1	1	8	8	WZ	MC	USERSPEC	
163	8	1	1	8	8	WZ	MC	USERSPEC	
164	8	1	1	8	8	WZ	MC	USERSPEC	
165	8	1	1	8	8	WZ	MC	USERSPEC	
166	8	1	1	8	8	WZ	MC	USERSPEC	
167	8	1	1	8	8	WZ	MC	USERSPEC	
168	8	1	1	8	8	WZ	MC	USERSPEC	
169	8	1	1	8	8	WZ	MC	USERSPEC	
170	8	1	1	8	8	WZ	MC	USERSPEC	
171	8	1	1	8	8	WZ	MC	USERSPEC	
172	8	1	1	8	8	WZ	MC	USERSPEC	
173	8	1	1	8	8	WZ	MC	USERSPEC	
174	8	1	1	8	8	WZ	MC	USERSPEC	
175	8	1	1	8	8	WZ	MC	USERSPEC	
176	8	1	1	8	8	WZ	MC	USERSPEC	
177	8	1	1	8	8	WZ	MC	USERSPEC	
178	8	1	1	8	8	WZ	MC	USERSPEC	
179	8	1	1	8	8	WZ	MC	USERSPEC	
180	8	1	1	8	8	WZ	MC	USERSPEC	
181	8	1	1	8	8	WZ	MC	USERSPEC	
182	8	1	1	8	8	WZ	MC	USERSPEC	
183	8	1	1	8	8	WZ	MC	USERSPEC	
184	8	1	1	8	8	WZ	MC	USERSPEC	
185	8	1	1	8	8	WZ	MC	USERSPEC	
186	8	1	1	8	8	WZ	MC	USERSPEC	
187	8	1	1	8	8	WZ	MC	USERSPEC	
188	8	1	1	8	8	WZ	MC	USERSPEC	
